generator_id,source_id,osm_power_type,name,normalized_name,generation_source,nameplate_mw,bus_id,match_distance_m,p_mw,q_mvar,dispatch_fraction,source_status,dispatch_status,lon,lat,bus_voltage_kv,bus_assignment_rule,tags_json,hierarchy_dedup_status,dispatch_target_source,bus_generation_nameplate_mw,voltage_control_mode
GEN:00744,OSM:node:2261843578,generator,Malhanito 01,malhanito 01,wind,2.3,BUS:EREDES:0814S5060300:60,10904.17777263189,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8884081,37.2752264,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 01"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,43.4,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00745,OSM:node:2261859313,generator,Malhaniro 03,malhaniro 03,wind,2.3,BUS:EREDES:0814S5060300:60,10685.70858670479,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8826377,37.274625,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhaniro 03"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,43.4,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00746,OSM:node:2261875906,generator,Malhanito 04,malhanito 04,wind,2.3,BUS:EREDES:0814S5060300:60,10606.051729069612,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8794673,37.2739665,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 04"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,43.4,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00747,OSM:node:2264924625,generator,Malhanito 05,malhanito 05,wind,2.3,BUS:EREDES:0814S5060300:60,10646.190838498362,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8765437,37.272266,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 05"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,43.4,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00748,OSM:node:2264924629,generator,Malhanito 06,malhanito 06,wind,2.3,BUS:EREDES:0814S5060300:60,10475.440699733794,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8741939,37.2730181,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 06"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,43.4,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00749,OSM:node:1116809700,generator,,,wind,2.3,BUS:OSM:way:542145772:400,2390.861129395193,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.6649394,40.9621909,400,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Nordex"", ""model"": ""N90"", ""power"": ""generator"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,135.8,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00750,OSM:node:1116599128,generator,,,wind,2.3,BUS:EREDES:0912S5008200:60,9938.237429425231,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7291497,40.2435091,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""height:hub"": ""64"", ""manufacturer"": ""Enercon"", ""model"": ""E-70 E4"", ""power"": ""generator"", ""rotor:diameter"": ""71"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,49.8,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00751,OSM:node:1116599126,generator,,,wind,2.3,BUS:EREDES:0912S5008200:60,10611.27599561714,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7330419,40.2381587,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""height:hub"": ""64"", ""manufacturer"": ""Enercon"", ""model"": ""E-70 E4"", ""power"": ""generator"", ""rotor:diameter"": ""71"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,49.8,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00752,OSM:node:1893821356,generator,,,wind,2.3,BUS:EREDES:1703S5002100:60,9651.227652295796,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.5190885,41.5626433,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2300 kW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E82/2300"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,62.699999999999996,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00753,OSM:node:1116599123,generator,,,wind,2.3,BUS:EREDES:0912S5008200:60,10948.362691079225,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7381555,40.23645,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""height:hub"": ""64"", ""manufacturer"": ""Enercon"", ""model"": ""E-70 E4"", ""power"": ""generator"", ""rotor:diameter"": ""71"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,49.8,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00754,OSM:node:2865514000,generator,,,wind,2.3,BUS:OSM:way:144398555:220,10966.215978839682,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.5081684,41.5227894,220,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2300 kW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E82/2300"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,63.3,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00755,OSM:node:3215571407,generator,Aerogerador 3,aerogerador 3,wind,2.3,BUS:OSM:way:1154057619:150,13654.094101265859,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8147181,37.4814389,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 3"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,286.961,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00756,OSM:node:7688052965,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5602.375232761318,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.307195,40.4904145,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00757,OSM:node:3215250044,generator,Aerogerador 13,aerogerador 13,wind,2.3,BUS:OSM:way:163204230:150,14947.329933870384,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8340633,37.5024705,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 13"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,34.577999999999996,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00758,OSM:node:3215250043,generator,Aerogerador 12,aerogerador 12,wind,2.3,BUS:OSM:way:163204230:150,14416.232443455874,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8436163,37.4997982,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 12"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,34.577999999999996,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00759,OSM:node:3215242698,generator,Aerogerador 15,aerogerador 15,wind,2.3,BUS:OSM:way:1154057619:150,15145.10148835345,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8203386,37.5071409,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 15"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,286.961,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00760,OSM:node:3215242697,generator,Aerogerador 14,aerogerador 14,wind,2.3,BUS:OSM:way:163204230:150,14557.141012781656,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8332006,37.510375,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 14"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,34.577999999999996,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00761,OSM:node:3215240826,generator,Aerogerador 16,aerogerador 16,wind,2.3,BUS:OSM:way:163204230:150,14853.127659168427,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.8274025,37.5132457,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 16"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,34.577999999999996,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00762,OSM:node:3215217853,generator,Aerogerador 9,aerogerador 9,wind,2.3,BUS:OSM:way:163204230:150,13636.758364589605,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.873543,37.4837256,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""name"": ""Aerogerador 9"", ""operator"": ""TrustWind"", ""power"": ""generator"", ""start_date"": ""2013""}",RETAINED_DISPATCH_OBJECT,Wind,34.577999999999996,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00763,OSM:node:7688052960,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5687.91947137608,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.3177356,40.4928139,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00764,OSM:node:7688052961,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5943.089069426709,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.3202525,40.4912168,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00765,OSM:node:7688052962,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,6550.107797754422,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.3244277,40.4867231,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00766,OSM:node:7688052963,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,6865.282724318278,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.3261296,40.4842008,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00767,OSM:node:7688052964,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,6217.999275017878,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.321446,40.4889018,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00768,OSM:node:7688052969,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5639.569676826906,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.2965377,40.4882808,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00769,OSM:node:3653526142,generator,Malhanito 22,malhanito 22,wind,2.3,BUS:OSM:way:201459319:150,2746.351397291162,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7843037,37.3245549,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 22"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,94.3,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00770,OSM:node:7688052970,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5477.936690901648,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.292602,40.4894229,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00771,OSM:node:7688052971,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5058.181009497907,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.2907966,40.4931153,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00772,OSM:node:7688052976,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5330.524110426505,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.3051831,40.4925076,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00773,OSM:node:7688052977,generator,,,wind,2.3,BUS:EREDES:0907S5007100:60,5114.295184402707,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.3023306,40.4939341,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Enercon"", ""model"": ""E-92"", ""power"": ""generator""}",RETAINED_DISPATCH_OBJECT,Wind,106.14,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00774,OSM:node:1110212879,generator,,,wind,2.3,BUS:EREDES:0104S5000900:60,4729.04756727856,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.259494,40.8842902,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Nordex"", ""model"": ""N90"", ""power"": ""generator"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,18.4,FIXED_PQ_SCENARIO
GEN:00775,OSM:node:1110212886,generator,,,wind,2.3,BUS:EREDES:0104S5000900:60,6206.013198927068,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.2436341,40.8751704,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""manufacturer"": ""Nordex"", ""model"": ""N90"", ""power"": ""generator"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,18.4,FIXED_PQ_SCENARIO
GEN:00776,OSM:node:3653535645,generator,Malhanito 28,malhanito 28,wind,2.3,BUS:OSM:way:201459319:150,1797.6698536191323,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.766904,37.3283733,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 28"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,94.3,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00777,OSM:node:3653535644,generator,Malhanito 26,malhanito 26,wind,2.3,BUS:OSM:way:201459319:150,1712.418955171135,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7744589,37.3306612,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 26"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,94.3,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00778,OSM:node:3653535643,generator,Malhanito 27,malhanito 27,wind,2.3,BUS:OSM:way:201459319:150,1951.79218530926,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7696164,37.3272059,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 27"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,94.3,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00779,OSM:node:3653526144,generator,Malhanito 25,malhanito 25,wind,2.3,BUS:OSM:way:201459319:150,1976.874671151174,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-7.7761252,37.3286634,150,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""height:hub"": ""85"", ""manufacturer"": ""Enercon"", ""model"": ""E82"", ""name"": ""Malhanito 25"", ""power"": ""generator"", ""rotor:diameter"": ""82""}",RETAINED_DISPATCH_OBJECT,Wind,94.3,PV_VOLTAGE_CONTROL_SCENARIO
GEN:00780,OSM:node:1110210570,generator,,,wind,2.3,BUS:EREDES:1803S5004800:60,10078.903057183252,1.9191293826164615,0.0,0.8344040793984616,DIRECT_OSM_ASSET_INFERRED_BUS,MERIT_ORDER_AND_REN_SOURCE_TOTALS,-8.0766234,40.8717785,60,CAPACITY_CLASS_NEAREST_FACILITY_MIN_60KV,"{""generator:method"": ""wind_turbine"", ""generator:output:electricity"": ""2.3 MW"", ""generator:source"": ""wind"", ""generator:type"": ""horizontal_axis"", ""manufacturer"": ""Nordex"", ""model"": ""N90"", ""power"": ""generator"", ""source"": ""Bing""}",RETAINED_DISPATCH_OBJECT,Wind,37.0,PV_VOLTAGE_CONTROL_SCENARIO
