adapter_view,adapter_sample_type,sample_id,entity_id,line_id,edge_id,source_node_id,target_node_id,from_bus,to_bus,task_name,task_type,primary_metric,target_column,target_value,target_value_column,recommended_split_id,recommended_split_family,recommended_partition,grouped_challenge_split_id,grouped_challenge_partition,relative_classification_split_id,relative_classification_partition,balanced_plumbing_split_id,balanced_plumbing_partition,scenario_holdout_split_id,scenario_holdout_partition,benchmark_eligible,split_eligibility,benchmark_core_candidate,challenge_subset,governance_sensitive_flag,governance_sensitive_reason,leakage_group_id,scenario_family,variant_id,scenario_value,label_definition_version,source_release_id,sample_type,line_name,metric_max_loading_percent,over_80_loading_flag,over_100_loading_flag,top_congested_flag,binding_under_internal_dispatch_flag,asset_type,source_scenario_id,bottleneck_persistence_count,policy_class,repeated_bottleneck,publication_allowed,prov_diagnostic_only,diagnostic_only,line_overload_binary_classification_target,line_loading_regression_target,task_membership,benchmark_exclusion_reason,line_relative_high_stress_classification_target,line_relative_high_stress_eligible,eligible_subset,benchmark_role,task_readiness,evaluation_protocol,headline_eligible
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|50|0.2,50,50,50,407,449,407,449,line_loading_regression,regression,mae,line_loading_regression_target,1.4291587805567891,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,validation,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00257,1.4291587805567891,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,1.4291587805567891,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|52|0.2,52,52,52,407,419,407,419,line_loading_regression,regression,mae,line_loading_regression_target,18.91649771282487,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00273,18.91649771282487,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,18.91649771282487,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|53|0.2,53,53,53,408,431,408,431,line_loading_regression,regression,mae,line_loading_regression_target,5.443514213368961,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00274,5.443514213368961,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,5.443514213368961,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|54|0.2,54,54,54,437,410,437,410,line_loading_regression,regression,mae,line_loading_regression_target,5.497268148367698,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00275,5.497268148367698,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,5.497268148367698,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|58|0.2,58,58,58,437,408,437,408,line_loading_regression,regression,mae,line_loading_regression_target,0.35155756887918,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00314,0.35155756887918,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,0.35155756887918,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|59|0.2,59,59,59,417,407,417,407,line_loading_regression,regression,mae,line_loading_regression_target,1.6253036637734384,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00334,1.6253036637734384,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,1.6253036637734384,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|60|0.2,60,60,60,441,408,441,408,line_loading_regression,regression,mae,line_loading_regression_target,6.916633051095242,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00340,6.916633051095242,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,6.916633051095242,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|63|0.2,63,63,63,476,474,476,474,line_loading_regression,regression,mae,line_loading_regression_target,17.439892143947244,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,validation,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00343,17.439892143947244,False,False,False,False,overhead,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,17.439892143947244,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|4|0.3,4,4,4,453,409,453,409,line_loading_regression,regression,mae,line_loading_regression_target,7.590734350950494,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,validation,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00012,7.590734350950494,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,7.590734350950494,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|5|0.3,5,5,5,408,429,408,429,line_loading_regression,regression,mae,line_loading_regression_target,23.375952396812288,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00013,23.375952396812288,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,23.375952396812288,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|10|0.3,10,10,10,408,415,408,415,line_loading_regression,regression,mae,line_loading_regression_target,4.634161928735631,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,test,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00049,4.634161928735631,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,4.634161928735631,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|11|0.3,11,11,11,409,421,409,421,line_loading_regression,regression,mae,line_loading_regression_target,20.386089482818495,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,test,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00050,20.386089482818495,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,20.386089482818495,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|12|0.3,12,12,12,409,441,409,441,line_loading_regression,regression,mae,line_loading_regression_target,6.996658681955961,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,test,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00051,6.996658681955961,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,6.996658681955961,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|13|0.3,13,13,13,409,455,409,455,line_loading_regression,regression,mae,line_loading_regression_target,8.10495199392929,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00052,8.10495199392929,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,8.10495199392929,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|14|0.3,14,14,14,411,409,411,409,line_loading_regression,regression,mae,line_loading_regression_target,3.8607849454622394,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|14,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00053,3.8607849454622394,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,3.8607849454622394,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|16|0.3,16,16,16,478,480,478,480,line_loading_regression,regression,mae,line_loading_regression_target,47.36335844161489,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,validation,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|16,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00063,47.36335844161489,False,False,False,False,overhead,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,47.36335844161489,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|17|0.3,17,17,17,480,474,480,474,line_loading_regression,regression,mae,line_loading_regression_target,39.04855231584986,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,test,line_grouped_entity_primary_v1,test,line_grouped_entity_relative_stress_v1,test,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|17,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00064,39.04855231584986,False,False,False,False,overhead,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,39.04855231584986,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|22|0.3,22,22,22,407,427,407,427,line_loading_regression,regression,mae,line_loading_regression_target,5.841277895867997,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|22,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00089,5.841277895867997,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,5.841277895867997,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|23|0.3,23,23,23,445,409,445,409,line_loading_regression,regression,mae,line_loading_regression_target,7.826276874430925,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|23,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00090,7.826276874430925,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,7.826276874430925,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|25|0.3,25,25,25,410,433,410,433,line_loading_regression,regression,mae,line_loading_regression_target,8.510411059801466,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|25,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00120,8.510411059801466,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,8.510411059801466,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|26|0.3,26,26,26,407,433,407,433,line_loading_regression,regression,mae,line_loading_regression_target,16.37439883531806,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|26,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00121,16.37439883531806,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,16.37439883531806,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|27|0.3,27,27,27,419,408,419,408,line_loading_regression,regression,mae,line_loading_regression_target,18.592114549520897,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|27,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00139,18.592114549520897,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,18.592114549520897,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|28|0.3,28,28,28,415,408,415,408,line_loading_regression,regression,mae,line_loading_regression_target,4.638502672191361,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|28,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00140,4.638502672191361,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,4.638502672191361,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|29|0.3,29,29,29,407,421,407,421,line_loading_regression,regression,mae,line_loading_regression_target,26.18923077367378,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|29,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00141,26.18923077367378,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,26.18923077367378,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|30|0.3,30,30,30,431,407,431,407,line_loading_regression,regression,mae,line_loading_regression_target,17.76163859709214,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00142,17.76163859709214,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,17.76163859709214,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|31|0.3,31,31,31,439,408,439,408,line_loading_regression,regression,mae,line_loading_regression_target,3.1611367393259475,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00143,3.1611367393259475,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,3.1611367393259475,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|36|0.3,36,36,36,439,408,439,408,line_loading_regression,regression,mae,line_loading_regression_target,3.160961159522613,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,validation,line_grouped_entity_primary_v1,validation,line_grouped_entity_relative_stress_v1,validation,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00207,3.160961159522613,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,3.160961159522613,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,False,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
line_risk_supervision,line_risk_sample,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|42|0.3,42,42,42,429,407,429,407,line_loading_regression,regression,mae,line_loading_regression_target,30.70801165845809,line_target_value,line_grouped_entity_primary_v1,grouped_entity_primary,train,line_grouped_entity_primary_v1,train,line_grouped_entity_relative_stress_v1,train,line_balanced_recommended_v1,train,line_scenario_family_holdout_v1,train,True,True,True,benchmark_core,False,,line|42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.0,pt_grid_benchmark_stage3_graph_v1,line_risk,ATPL_00229,30.70801165845809,False,False,False,False,cable,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,,False,False,True,True,False,30.70801165845809,line_overload_binary_classification|line_loading_regression|line_relative_high_stress_classification,,True,True,benchmark_core,PRIMARY,READY_GROUPED_REGRESSION,strict_grouped_entity_holdout,True
