facility_id,source,source_status,facility_type,name,normalized_name,code,voltage_kv,lon,lat,tags_json
OSM:way:144432485,OpenStreetMap,DIRECT_OSM,substation,Subestação de Tração de Sobral,de tracao de sobral,,220,-7.258872466666666,40.61410661666667,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Tração de Sobral"", ""operator"": ""Infraestruturas de Portugal"", ""operator:short"": ""IP"", ""operator:wikidata"": ""Q20730106"", ""operator:wikipedia"": ""pt:Infraestruturas de Portugal"", ""power"": ""substation"", ""ref_name"": ""Sobral"", ""substation"": ""traction"", ""voltage"": ""220000;25000""}"
OSM:way:144432489,OpenStreetMap,DIRECT_OSM,substation,Subestação de Ferro,de ferro,SFE,220,-7.477320066666667,40.234639558333335,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Ferro"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SFE"", ""ref_name"": ""Ferro"", ""start_date"": ""2001"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144433994,OpenStreetMap,DIRECT_OSM,substation,Subestação de Tração de Gouveia,de tracao de gouveia,,220,-7.6553103,40.57385035,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Tração de Gouveia"", ""operator"": ""Infraestruturas de Portugal"", ""operator:short"": ""IP"", ""operator:wikidata"": ""Q20730106"", ""operator:wikipedia"": ""pt:Infraestruturas de Portugal"", ""power"": ""substation"", ""substation"": ""traction"", ""voltage"": ""220000;25000""}"
OSM:way:144439469,OpenStreetMap,DIRECT_OSM,substation,Subestação de Paraimo,de paraimo,SPI,220,-8.47916126875,40.4689608625,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Paraimo"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPI"", ""ref_name"": ""Paraimo"", ""start_date"": ""2006"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:144439469,OpenStreetMap,DIRECT_OSM,substation,Subestação de Paraimo,de paraimo,SPI,400,-8.47916126875,40.4689608625,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Paraimo"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPI"", ""ref_name"": ""Paraimo"", ""start_date"": ""2006"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:144439472,OpenStreetMap,DIRECT_OSM,substation,Subestação de Bodiosa,de bodiosa,SBA,400,-7.9927513,40.701817968181814,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Bodiosa"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SBA"", ""ref_name"": ""Bodiosa"", ""start_date"": ""2006"", ""substation"": ""transmission"", ""voltage"": ""400000;60000""}"
OSM:way:144545386,OpenStreetMap,DIRECT_OSM,substation,Subestação de Tração de Mortágua,de tracao de mortagua,,220,-8.170078733333332,40.391785416666664,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Tração de Mortágua"", ""operator"": ""Infraestruturas de Portugal"", ""operator:short"": ""IP"", ""operator:wikidata"": ""Q20730106"", ""operator:wikipedia"": ""pt:Infraestruturas de Portugal"", ""power"": ""substation"", ""substation"": ""traction"", ""voltage"": ""220000;25000""}"
OSM:way:144545398,OpenStreetMap,DIRECT_OSM,substation,Subestação de Pereiros,de pereiros,SPR,220,-8.419440178947369,40.16535677763158,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Pereiros"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPR"", ""ref_name"": ""Pereiros"", ""start_date"": ""1957"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144552378,OpenStreetMap,DIRECT_OSM,substation,Subestação de Castelo Branco,de castelo branco,SCC,150,-7.552671191666668,39.828543525,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Castelo Branco"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCC"", ""ref_name"": ""Castelo Branco"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""220000;150000;60000""}"
OSM:way:144552378,OpenStreetMap,DIRECT_OSM,substation,Subestação de Castelo Branco,de castelo branco,SCC,220,-7.552671191666668,39.828543525,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Castelo Branco"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCC"", ""ref_name"": ""Castelo Branco"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""220000;150000;60000""}"
OSM:way:144554435,OpenStreetMap,DIRECT_OSM,substation,Subestação de Lavos,de lavos,SLV,400,-8.837597460000001,40.05819954,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Lavos"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SLV"", ""ref_name"": ""Lavos"", ""start_date"": ""2002"", ""substation"": ""transmission"", ""voltage"": ""400000;60000""}"
OSM:way:144564903,OpenStreetMap,DIRECT_OSM,substation,Subestação da Batalha,da batalha,SBL,400,-8.7900558625,39.65050340625,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação da Batalha"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SBL"", ""ref_name"": ""Batalha"", ""start_date"": ""1973"", ""substation"": ""transmission"", ""voltage"": ""400000;60000""}"
OSM:way:144573746,OpenStreetMap,DIRECT_OSM,substation,Posto de Corte do Pego,do pego,PCPG,400,-8.1141147625,39.4665960875,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Posto de Corte do Pego"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PCPG"", ""ref_name"": ""Pego"", ""start_date"": ""1992"", ""substation"": ""switching"", ""voltage"": ""400000""}"
OSM:way:144584580,OpenStreetMap,DIRECT_OSM,substation,Subestação de Penela,de penela,SPNL,220,-8.390685099999999,39.97365714210527,"{""barrier"": ""fence"", ""frequency"": ""50"", ""gas_insulated"": ""no"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Penela"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPNL"", ""ref_name"": ""Penela"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144584585,OpenStreetMap,DIRECT_OSM,substation,Subestação de Tábua,de tabua,STBA,220,-8.01305308,40.33269668,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Tábua"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""STBA"", ""ref_name"": ""Tábua"", ""start_date"": ""2009"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144586949,OpenStreetMap,DIRECT_OSM,substation,Subestação do Parque Eólico de Pampilhosa da Serra,do parque eolico de pampilhosa da serra,,220,-7.912666123076923,40.13284113076923,"{""alt_name"": ""Subestação de Pampilhosa da Serra"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação do Parque Eólico de Pampilhosa da Serra"", ""operator"": ""Parque de Pampilhosa da Serra - Energia Eólica S.A."", ""owner"": ""Finerge"", ""power"": ""substation"", ""ref_name"": ""Pampilhosa da Serra"", ""substation"": ""generation"", ""voltage"": ""220000""}"
OSM:way:144588414,OpenStreetMap,DIRECT_OSM,substation,Subestação do Zêzere,do zezere,SZR,150,-8.327597239285714,39.544902325,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação do Zêzere"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SZR"", ""ref_name"": ""Zêzere"", ""start_date"": ""1951"", ""substation"": ""transmission"", ""voltage"": ""220000;150000;60000""}"
OSM:way:144588414,OpenStreetMap,DIRECT_OSM,substation,Subestação do Zêzere,do zezere,SZR,220,-8.327597239285714,39.544902325,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação do Zêzere"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SZR"", ""ref_name"": ""Zêzere"", ""start_date"": ""1951"", ""substation"": ""transmission"", ""voltage"": ""220000;150000;60000""}"
OSM:way:144596347,OpenStreetMap,DIRECT_OSM,substation,Subestação de Santarém,de santarem,SSR,220,-8.728478166666667,39.245712999999995,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Santarém"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SSR"", ""ref_name"": ""Santarém"", ""start_date"": ""2002"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144599061,OpenStreetMap,DIRECT_OSM,substation,Subestação de Falagueira,de falagueira,SFR,150,-7.74102263125,39.52799815625,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Falagueira"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SFR"", ""ref_name"": ""Falagueira"", ""start_date"": ""1992"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:144599061,OpenStreetMap,DIRECT_OSM,substation,Subestação de Falagueira,de falagueira,SFR,400,-7.74102263125,39.52799815625,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Falagueira"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SFR"", ""ref_name"": ""Falagueira"", ""start_date"": ""1992"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:144601080,OpenStreetMap,DIRECT_OSM,substation,Subestação de Estremoz,de estremoz,SETM,400,-7.528478869999999,38.889737860000004,"{""barrier"": ""fence"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Estremoz"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SETM"", ""ref_name"": ""Estremoz"", ""start_date"": ""2009"", ""substation"": ""transmission"", ""voltage"": ""400000;60000""}"
OSM:way:144608818,OpenStreetMap,DIRECT_OSM,substation,Posto de Corte do Ribatejo,do ribatejo,PCRJ,400,-8.951677966666667,39.01432420555555,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Posto de Corte do Ribatejo"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PCRJ"", ""ref_name"": ""Ribatejo"", ""start_date"": ""2004"", ""substation"": ""switching"", ""voltage"": ""400000""}"
OSM:way:144622215,OpenStreetMap,DIRECT_OSM,substation,Subestação de Sines,de sines,SSN,150,-8.764923918181818,37.99834740909091,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Sines"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SSN"", ""ref_name"": ""Sines"", ""source"": ""Bing"", ""start_date"": ""1978"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:144622215,OpenStreetMap,DIRECT_OSM,substation,Subestação de Sines,de sines,SSN,400,-8.764923918181818,37.99834740909091,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Sines"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SSN"", ""ref_name"": ""Sines"", ""source"": ""Bing"", ""start_date"": ""1978"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:144635502,OpenStreetMap,DIRECT_OSM,substation,Subestação de Tração de Ermidas-Sado,de tracao de ermidas sado,,150,-8.412196911111112,38.017171233333336,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Tração de Ermidas-Sado"", ""operator"": ""Infraestruturas de Portugal"", ""operator:short"": ""IP"", ""operator:wikidata"": ""Q20730106"", ""operator:wikipedia"": ""pt:Infraestruturas de Portugal"", ""power"": ""substation"", ""substation"": ""traction"", ""voltage"": ""150000;25000""}"
OSM:way:144635505,OpenStreetMap,DIRECT_OSM,substation,Subestação de Ferreira do Alentejo,de ferreira do alentejo,SFA,150,-8.126365914285714,38.05561460476191,"{""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Ferreira do Alentejo"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""413 MVA"", ""ref"": ""SFA"", ""ref_name"": ""Ferreira do Alentejo"", ""source"": ""http://www.centrodeinformacao.ren.pt/PT/InformacaoTecnica/Paginas/Subestacoes.aspx"", ""start_date"": ""1963"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:144635505,OpenStreetMap,DIRECT_OSM,substation,Subestação de Ferreira do Alentejo,de ferreira do alentejo,SFA,400,-8.126365914285714,38.05561460476191,"{""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Ferreira do Alentejo"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""413 MVA"", ""ref"": ""SFA"", ""ref_name"": ""Ferreira do Alentejo"", ""source"": ""http://www.centrodeinformacao.ren.pt/PT/InformacaoTecnica/Paginas/Subestacoes.aspx"", ""start_date"": ""1963"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;60000""}"
OSM:way:144639174,OpenStreetMap,DIRECT_OSM,substation,Subestação de Alqueva,de alqueva,SAV,400,-7.498002575,38.185915191666666,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Alqueva"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SAV"", ""ref:PT:apa:aia"": ""1477"", ""ref_name"": ""Alqueva"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""400000;60000""}"
OSM:way:144651478,OpenStreetMap,DIRECT_OSM,substation,Subestação de Trajouce,de trajouce,STJ,220,-9.329535514285714,38.74691969285714,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Trajouce"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""STJ"", ""ref_name"": ""Trajouce"", ""start_date"": ""1990"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:144654759,OpenStreetMap,DIRECT_OSM,substation,Posto de Seccionamento da Pontinha,de seccionamento da pontinha,PSPH,220,-9.202517992857143,38.771285507142856,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Posto de Seccionamento da Pontinha"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PSPH"", ""ref_name"": ""Pontinha"", ""start_date"": ""2004"", ""substation"": ""switching"", ""voltage"": ""220000""}"
OSM:way:144703168,OpenStreetMap,DIRECT_OSM,substation,Subestação do Seixal,do seixal,,220,-9.079260275,38.62992845,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação do Seixal"", ""operator"": ""SN Seixal - Siderurgia Nacional, S.A."", ""power"": ""substation"", ""substation"": ""industrial"", ""voltage"": ""220000""}"
OSM:way:144711815,OpenStreetMap,DIRECT_OSM,substation,Subestação de Tunes,de tunes,STN,150,-8.263053904347826,37.164966365217396,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Tunes"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""STN"", ""ref_name"": ""Tunes"", ""start_date"": ""1969"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:144762180,OpenStreetMap,DIRECT_OSM,substation,Posto de Seccionamento do Prior Velho,de seccionamento do prior velho,PSPV,220,-9.115817,38.794147,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Posto de Seccionamento do Prior Velho"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PSPV"", ""ref_name"": ""Prior Velho"", ""start_date"": ""1996"", ""substation"": ""switching"", ""voltage"": ""220000""}"
OSM:way:151061884,OpenStreetMap,DIRECT_OSM,substation,Subestação de Pedralva,de pedralva,SPDV,130,-8.32342855,41.577576844444444,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Pedralva"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""900 MVA"", ""ref"": ""SPDV"", ""ref_name"": ""Pedralva"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;130000""}"
OSM:way:151061884,OpenStreetMap,DIRECT_OSM,substation,Subestação de Pedralva,de pedralva,SPDV,150,-8.32342855,41.577576844444444,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Pedralva"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""900 MVA"", ""ref"": ""SPDV"", ""ref_name"": ""Pedralva"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;130000""}"
OSM:way:151061884,OpenStreetMap,DIRECT_OSM,substation,Subestação de Pedralva,de pedralva,SPDV,400,-8.32342855,41.577576844444444,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Pedralva"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""rating"": ""900 MVA"", ""ref"": ""SPDV"", ""ref_name"": ""Pedralva"", ""start_date"": ""2007"", ""substation"": ""transmission"", ""voltage"": ""400000;150000;130000""}"
OSM:way:151061905,OpenStreetMap,DIRECT_OSM,substation,Subestação de Oleiros,de oleiros,SOR,150,-8.496399425,41.605049375,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Oleiros"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SOR"", ""ref_name"": ""Oleiros"", ""start_date"": ""1996"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:151061920,OpenStreetMap,DIRECT_OSM,substation,Subestação de Mendoiro,de mendoiro,,150,-8.4251509,42.00585339230769,"{""location"": ""outdoor"", ""name"": ""Subestação de Mendoiro"", ""operator"": ""Finerge"", ""power"": ""substation"", ""ref_name"": ""SE Mendoiro"", ""substation"": ""transmission"", ""voltage"": ""150000""}"
OSM:way:151061928,OpenStreetMap,DIRECT_OSM,substation,Subestação de Vila Fria,de vila fria,SVI,150,-8.752979561538462,41.65340245384615,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Vila Fria"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SVI"", ""ref_name"": ""Vila Fria"", ""start_date"": ""1987"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:151069425,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica de Vilarinho das Furnas,da central hidroeletrica de vilarinho das furnas,,150,-8.176032979999999,41.700696,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica de Vilarinho das Furnas"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""voltage"": ""150000""}"
OSM:way:151077578,OpenStreetMap,DIRECT_OSM,substation,Subestação de Frades,de frades,SFRD,150,-8.027310737499999,41.6865757375,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Frades"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SFRD"", ""ref_name"": ""Frades"", ""start_date"": ""2008"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
OSM:way:151077580,OpenStreetMap,DIRECT_OSM,substation,Subestação da Central Hidroelétrica do Alto Rabagão,da central hidroeletrica do alto rabagao,,150,-7.85951424,41.73881628,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação da Central Hidroelétrica do Alto Rabagão"", ""operator"": ""Energias de Portugal"", ""operator:short"": ""EDP"", ""operator:wikidata"": ""Q1341222"", ""power"": ""substation"", ""substation"": ""generation"", ""voltage"": ""150000""}"
OSM:way:151077584,OpenStreetMap,DIRECT_OSM,substation,Posto de Corte de Caniçada,de canicada,PCCD,150,-8.234796922727272,41.65362290909091,"{""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Posto de Corte de Caniçada"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""PCCD"", ""ref_name"": ""Caniçada"", ""start_date"": ""1955"", ""substation"": ""switching"", ""voltage"": ""150000""}"
OSM:way:151084399,OpenStreetMap,DIRECT_OSM,substation,Subestação do Parque Eólico das Terras Altas de Fafe,do parque eolico das terras altas de fafe,,150,-8.092068266666667,41.50824393333333,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação do Parque Eólico das Terras Altas de Fafe"", ""operator"": ""Engie"", ""operator:wikidata"": ""Q13416787"", ""power"": ""substation"", ""ref:PT:apa:aia"": ""928"", ""ref_name"": ""Terras Altas de Fafe"", ""substation"": ""generation"", ""voltage"": ""150000""}"
OSM:way:151109816,OpenStreetMap,DIRECT_OSM,substation,Subestação da Siderurgia da Maia,da siderurgia da maia,SSM,220,-8.558729266666667,41.255449686666665,"{""barrier"": ""fence"", ""frequency"": ""50"", ""name"": ""Subestação da Siderurgia da Maia"", ""operator"": ""SN MAIA - Siderurgia Nacional, S.A."", ""owner"": ""REN"", ""owner:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SSM"", ""ref_name"": ""Siderurgia da Maia"", ""start_date"": ""2013"", ""substation"": ""industrial"", ""voltage"": ""220000;30000""}"
OSM:way:151111218,OpenStreetMap,DIRECT_OSM,substation,Subestação da Prelada,da prelada,SPLD,220,-8.625459908333333,41.17240653333334,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação da Prelada"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SPLD"", ""ref_name"": ""Prelada"", ""start_date"": ""2011"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:151162379,OpenStreetMap,DIRECT_OSM,substation,Subestação de Mourisca,de mourisca,SMC,220,-8.463050433333333,40.59560086,"{""barrier"": ""fence"", ""frequency"": ""50"", ""landuse"": ""industrial"", ""location"": ""outdoor"", ""name"": ""Subestação de Mourisca"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SMC"", ""ref_name"": ""Mourisca"", ""start_date"": ""1983"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:151166980,OpenStreetMap,DIRECT_OSM,substation,Subestação de Carvoeira,de carvoeira,SCVR,220,-9.198327822222222,39.079493355555556,"{""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Carvoeira"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SCVR"", ""ref_name"": ""Carvoeira"", ""start_date"": ""2008"", ""substation"": ""transmission"", ""voltage"": ""220000;60000""}"
OSM:way:151168335,OpenStreetMap,DIRECT_OSM,substation,Subestação Alto de Mira,alto de mira,SAM,220,-9.237987287878788,38.778342336363636,"{""alt_name"": ""Subestação Alto da Mira"", ""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação Alto de Mira"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SAM"", ""ref_name"": ""Alto de Mira"", ""start_date"": ""1963"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:151168335,OpenStreetMap,DIRECT_OSM,substation,Subestação Alto de Mira,alto de mira,SAM,400,-9.237987287878788,38.778342336363636,"{""alt_name"": ""Subestação Alto da Mira"", ""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação Alto de Mira"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SAM"", ""ref_name"": ""Alto de Mira"", ""start_date"": ""1963"", ""substation"": ""transmission"", ""voltage"": ""400000;220000;60000""}"
OSM:way:151705478,OpenStreetMap,DIRECT_OSM,substation,Subestação Portcast,portcast,,220,-8.599979357142857,41.22767653571429,"{""alt_name"": ""Subestação Sakthi"", ""name"": ""Subestação Portcast"", ""operator"": ""AAPICO Maia, S. A."", ""power"": ""substation"", ""ref_name"": ""Sakthi"", ""substation"": ""industrial"", ""voltage"": ""220000;60000""}"
OSM:way:156176120,OpenStreetMap,DIRECT_OSM,substation,Subestação de Setúbal,de setubal,SSB,150,-8.86211582857143,38.53623055714286,"{""barrier"": ""fence"", ""frequency"": ""50"", ""location"": ""outdoor"", ""name"": ""Subestação de Setúbal"", ""operator"": ""REN"", ""operator:wikidata"": ""Q1862842"", ""power"": ""substation"", ""ref"": ""SSB"", ""ref_name"": ""Setúbal"", ""start_date"": ""1952"", ""substation"": ""transmission"", ""voltage"": ""150000;60000""}"
